"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"in_out";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Sex";"Own_survival";"N_Recruits";"r2s";"parent_in_pedigree";"present_in_pedigree";"ever_a_parent";"ringed_ad_recorded";"estimated_pop_size";"observed_breeding_popsize"
"4287";"2007_8981272_hestmannøy";"2007_8981272";"8981272";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";158;172;178
"4288";"2008_8981272_hestmannøy";"2008_8981272";"8981272";"2008_hestmannøy";2008;"hestmannøy";27;0;3;2005;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";135;153;161
"4289";"2009_8981272_hestmannøy";"2009_8981272";"8981272";"2009_hestmannøy";2009;"hestmannøy";27;0;4;2005;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";138;157;157
"4290";"2010_8981272_hestmannøy";"2010_8981272";"8981272";"2010_hestmannøy";2010;"hestmannøy";27;0;5;2005;"no";"obs";"capt";NA;"m";1;4;6;"yes";"yes";"yes";158;214;203
"4291";"2011_8981272_hestmannøy";"2011_8981272";"8981272";"2011_hestmannøy";2011;"hestmannøy";27;0;6;2005;"no";"obs";NA;NA;"m";0;3;3;"yes";"yes";"yes";226;283;245
"4292";"2006_8981273_hestmannøy";"2006_8981273";"8981273";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";116;133;141
"4293";"2007_8981273_hestmannøy";"2007_8981273";"8981273";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"gene_new";NA;NA;"gene_new";"m";0;0;0;"yes";"yes";"yes";158;172;178
"4294";"2006_8981274_hestmannøy";"2006_8981274";"8981274";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";116;133;141
"4295";"2007_8981274_hestmannøy";"2007_8981274";"8981274";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";158;172;178
"4296";"2008_8981274_hestmannøy";"2008_8981274";"8981274";"2008_hestmannøy";2008;"hestmannøy";27;0;3;2005;"yes";NA;NA;NA;"f";1;0;2;"yes";"yes";"yes";135;153;161
"4297";"2009_8981274_hestmannøy";"2009_8981274";"8981274";"2009_hestmannøy";2009;"hestmannøy";27;0;4;2005;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";138;157;157
"4298";"2010_8981274_hestmannøy";"2010_8981274";"8981274";"2010_hestmannøy";2010;"hestmannøy";27;0;5;2005;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";158;214;203
"4299";"2011_8981274_hestmannøy";"2011_8981274";"8981274";"2011_hestmannøy";2011;"hestmannøy";27;0;6;2005;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"yes";226;283;245
"4300";"2006_8981276_hestmannøy";"2006_8981276";"8981276";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";116;133;141
"4301";"2007_8981276_hestmannøy";"2007_8981276";"8981276";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";158;172;178
"4302";"2008_8981276_hestmannøy";"2008_8981276";"8981276";"2008_hestmannøy";2008;"hestmannøy";27;0;3;2005;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";135;153;161
"4303";"2009_8981276_hestmannøy";"2009_8981276";"8981276";"2009_hestmannøy";2009;"hestmannøy";27;0;4;2005;"no";"obs";"capt";NA;"f";0;5;5;"yes";"yes";"yes";138;157;157
"4304";"2005_8981277_hestmannøy";"2005_8981277";"8981277";"2005_hestmannøy";2005;"hestmannøy";27;0;1;2004;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";99;166;132
"4305";"2006_8981277_hestmannøy";"2006_8981277";"8981277";"2006_hestmannøy";2006;"hestmannøy";27;0;2;2004;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";116;133;141
"4306";"2007_8981277_hestmannøy";"2007_8981277";"8981277";"2007_hestmannøy";2007;"hestmannøy";27;0;3;2004;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"yes";158;172;178
"4307";"2008_8981277_hestmannøy";"2008_8981277";"8981277";"2008_hestmannøy";2008;"hestmannøy";27;0;4;2004;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"yes";135;153;161
"4308";"2005_8981278_hestmannøy";"2005_8981278";"8981278";"2005_hestmannøy";2005;"hestmannøy";27;0;1;2004;"no";NA;"capt";NA;"f";1;2;4;"yes";"yes";"yes";99;166;132
"4309";"2006_8981278_hestmannøy";"2006_8981278";"8981278";"2006_hestmannøy";2006;"hestmannøy";27;0;2;2004;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";116;133;141
"4310";"2007_8981278_hestmannøy";"2007_8981278";"8981278";"2007_hestmannøy";2007;"hestmannøy";27;0;3;2004;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";158;172;178
"4311";"2008_8981278_hestmannøy";"2008_8981278";"8981278";"2008_hestmannøy";2008;"hestmannøy";27;0;4;2004;"yes";NA;NA;NA;"f";1;0;2;"yes";"yes";"yes";135;153;161
"4312";"2009_8981278_hestmannøy";"2009_8981278";"8981278";"2009_hestmannøy";2009;"hestmannøy";27;0;5;2004;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";138;157;157
"4313";"2010_8981278_hestmannøy";"2010_8981278";"8981278";"2010_hestmannøy";2010;"hestmannøy";27;0;6;2004;"no";NA;"capt";NA;"f";0;0;0;"yes";"yes";"yes";158;214;203
"4314";"2006_8981279_hestmannøy";"2006_8981279";"8981279";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";116;133;141
"4315";"2007_8981279_hestmannøy";"2007_8981279";"8981279";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";NA;"capt";NA;"m";1;2;4;"yes";"yes";"yes";158;172;178
"4316";"2008_8981279_hestmannøy";"2008_8981279";"8981279";"2008_hestmannøy";2008;"hestmannøy";27;0;3;2005;"gene_new";NA;NA;"gene_new";"m";0;1;1;"yes";"yes";"yes";135;153;161
"4317";"2006_8981280_hestmannøy";"2006_8981280";"8981280";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";NA;NA;"f";1;2;4;"yes";"yes";"yes";116;133;141
"4318";"2007_8981280_hestmannøy";"2007_8981280";"8981280";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";158;172;178
"4319";"2008_8981280_hestmannøy";"2008_8981280";"8981280";"2008_hestmannøy";2008;"hestmannøy";27;0;3;2005;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";135;153;161
"4320";"2009_8981280_hestmannøy";"2009_8981280";"8981280";"2009_hestmannøy";2009;"hestmannøy";27;0;4;2005;"no";"obs";"capt";NA;"f";0;3;3;"yes";"yes";"yes";138;157;157
"4321";"2006_8981281_hestmannøy";"2006_8981281";"8981281";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";NA;"capt";NA;"f";0;1;1;"yes";"yes";"yes";116;133;141
"4322";"2006_8981283_hestmannøy";"2006_8981283";"8981283";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";116;133;141
"4323";"2007_8981283_hestmannøy";"2007_8981283";"8981283";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";158;172;178
"4324";"2008_8981283_hestmannøy";"2008_8981283";"8981283";"2008_hestmannøy";2008;"hestmannøy";27;0;3;2005;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";135;153;161
"4325";"2009_8981283_hestmannøy";"2009_8981283";"8981283";"2009_hestmannøy";2009;"hestmannøy";27;0;4;2005;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";138;157;157
"4326";"2006_8981284_hestmannøy";"2006_8981284";"8981284";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"f";0;1;1;"yes";"yes";"yes";116;133;141
"4327";"2006_8981286_hestmannøy";"2006_8981286";"8981286";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";NA;NA;"f";0;0;0;"no";"no";"never";116;133;141
"4328";"2006_8981287_hestmannøy";"2006_8981287";"8981287";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";116;133;141
"4329";"2006_8981289_hestmannøy";"2006_8981289";"8981289";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";116;133;141
"4330";"2007_8981289_hestmannøy";"2007_8981289";"8981289";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";NA;"capt";NA;"f";0;1;1;"yes";"yes";"yes";158;172;178
"4331";"2006_8981290_hestmannøy";"2006_8981290";"8981290";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";116;133;141
"4332";"2006_8981293_hestmannøy";"2006_8981293";"8981293";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"never";116;133;141
"4333";"2006_8981296_hestmannøy";"2006_8981296";"8981296";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";116;133;141
"4334";"2004_8981310_selvær";"2004_8981310";"8981310";"2004_selvær";2004;"selvær";24;1;1;2003;"gene_new";NA;NA;"gene_new";"f";1;1;3;"yes";"yes";"yes";30;40;42
"4335";"2005_8981310_selvær";"2005_8981310";"8981310";"2005_selvær";2005;"selvær";24;1;2;2003;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"yes";47;53;60
"4336";"2006_8981312_selvær";"2006_8981312";"8981312";"2006_selvær";2006;"selvær";24;1;1;2005;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";30;47;47
"4337";"2006_8981313_selvær";"2006_8981313";"8981313";"2006_selvær";2006;"selvær";24;1;1;2005;"no";"obs";NA;NA;"f";1;0;2;"no";"yes";"never";30;47;47
"4338";"2007_8981313_selvær";"2007_8981313";"8981313";"2007_selvær";2007;"selvær";24;1;2;2005;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";42;60;62
"4339";"2005_8981318_indre kvarøy";"2005_8981318";"8981318";"2005_indre kvarøy";2005;"indre kvarøy";28;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";34;58;45
"4340";"2006_8981325_indre kvarøy";"2006_8981325";"8981325";"2006_indre kvarøy";2006;"indre kvarøy";28;0;1;2005;"no";NA;"capt";NA;"m";0;2;2;"yes";"yes";"yes";29;39;41
"4341";"2006_8981503_indre kvarøy";"2006_8981503";"8981503";"2006_indre kvarøy";2006;"indre kvarøy";28;0;1;2005;"yes";NA;NA;NA;"m";1;0;2;"no";"no";"never";29;39;41
"4342";"2007_8981503_indre kvarøy";"2007_8981503";"8981503";"2007_indre kvarøy";2007;"indre kvarøy";28;0;2;2005;"yes";NA;NA;NA;"m";1;0;2;"no";"no";"never";42;57;56
"4343";"2008_8981503_indre kvarøy";"2008_8981503";"8981503";"2008_indre kvarøy";2008;"indre kvarøy";28;0;3;2005;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";45;68;55
"4344";"2006_8981521_sleneset";"2006_8981521";"8981521";"2006_sleneset";2006;"sleneset";35;1;1;2005;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"yes";24;42;34
"4345";"2007_8981521_sleneset";"2007_8981521";"8981521";"2007_sleneset";2007;"sleneset";35;1;2;2005;"no";"obs";NA;NA;"m";0;0;0;"yes";"yes";"yes";26;52;39
"4346";"2005_8981536_selvær";"2005_8981536";"8981536";"2005_selvær";2005;"selvær";24;1;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";47;53;60
"4347";"2006_8981538_selvær";"2006_8981538";"8981538";"2006_selvær";2006;"selvær";24;1;1;2005;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"yes";30;47;47
"4348";"2007_8981538_selvær";"2007_8981538";"8981538";"2007_selvær";2007;"selvær";24;1;2;2005;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";42;60;62
"4349";"2008_8981538_selvær";"2008_8981538";"8981538";"2008_selvær";2008;"selvær";24;1;3;2005;"no";"obs";NA;NA;"m";1;0;2;"yes";"yes";"yes";47;89;73
"4350";"2009_8981538_selvær";"2009_8981538";"8981538";"2009_selvær";2009;"selvær";24;1;4;2005;"no";NA;"capt";NA;"m";1;0;2;"yes";"yes";"yes";36;45;60
"4351";"2010_8981538_selvær";"2010_8981538";"8981538";"2010_selvær";2010;"selvær";24;1;5;2005;"no";"obs";NA;NA;"m";1;2;4;"yes";"yes";"yes";29;55;60
"4352";"2011_8981538_selvær";"2011_8981538";"8981538";"2011_selvær";2011;"selvær";24;1;6;2005;"no";"obs";NA;NA;"m";0;1;1;"yes";"yes";"yes";67;89;89
"4353";"2006_8981545_hestmannøy";"2006_8981545";"8981545";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"yes";116;133;141
"4354";"2007_8981545_hestmannøy";"2007_8981545";"8981545";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";"obs";NA;NA;"f";1;1;3;"yes";"yes";"yes";158;172;178
"4355";"2008_8981545_hestmannøy";"2008_8981545";"8981545";"2008_hestmannøy";2008;"hestmannøy";27;0;3;2005;"no";"obs";NA;NA;"f";1;0;2;"yes";"yes";"yes";135;153;161
"4356";"2009_8981545_hestmannøy";"2009_8981545";"8981545";"2009_hestmannøy";2009;"hestmannøy";27;0;4;2005;"no";NA;"capt";NA;"f";0;2;2;"yes";"yes";"yes";138;157;157
"4357";"2005_8981582_træna";"2005_8981582";"8981582";"2005_træna";2005;"træna";23;1;1;2004;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"never";36;57;40
"4358";"2005_8981601_aldra";"2005_8981601";"8981601";"2005_aldra";2005;"aldra";38;0;1;2004;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";51;61;57
"4359";"2005_8981602_aldra";"2005_8981602";"8981602";"2005_aldra";2005;"aldra";38;0;1;2004;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";51;61;57
"4360";"2006_8981602_aldra";"2006_8981602";"8981602";"2006_aldra";2006;"aldra";38;0;2;2004;"yes";NA;NA;NA;"m";1;1;3;"yes";"yes";"yes";34;37;41
"4361";"2007_8981602_aldra";"2007_8981602";"8981602";"2007_aldra";2007;"aldra";38;0;3;2004;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"yes";38;43;41
"4362";"2008_8981602_aldra";"2008_8981602";"8981602";"2008_aldra";2008;"aldra";38;0;4;2004;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";44;52;47
"4363";"2009_8981602_aldra";"2009_8981602";"8981602";"2009_aldra";2009;"aldra";38;0;5;2004;"gene_new";NA;NA;"gene_new";"m";0;2;2;"yes";"yes";"yes";47;52;49
"4364";"2005_8981604_aldra";"2005_8981604";"8981604";"2005_aldra";2005;"aldra";38;0;1;2004;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"never";51;61;57
"4365";"2006_8981604_aldra";"2006_8981604";"8981604";"2006_aldra";2006;"aldra";38;0;2;2004;"no";NA;"capt";NA;"m";1;0;2;"no";"yes";"never";34;37;41
"4366";"2007_8981604_aldra";"2007_8981604";"8981604";"2007_aldra";2007;"aldra";38;0;3;2004;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"never";38;43;41
"4367";"2008_8981604_aldra";"2008_8981604";"8981604";"2008_aldra";2008;"aldra";38;0;4;2004;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"never";44;52;47
"4368";"2005_8981605_aldra";"2005_8981605";"8981605";"2005_aldra";2005;"aldra";38;0;2;2003;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";51;61;57
"4369";"2005_8981606_aldra";"2005_8981606";"8981606";"2005_aldra";2005;"aldra";38;0;1;2004;"no";"obs";"capt";NA;"f";0;0;0;"no";"no";"never";51;61;57
"4370";"2005_8981607_aldra";"2005_8981607";"8981607";"2005_aldra";2005;"aldra";38;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";51;61;57
"4371";"2005_8981608_aldra";"2005_8981608";"8981608";"2005_aldra";2005;"aldra";38;0;1;2004;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";51;61;57
"4372";"2006_8981608_aldra";"2006_8981608";"8981608";"2006_aldra";2006;"aldra";38;0;2;2004;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"yes";34;37;41
"4373";"2007_8981608_aldra";"2007_8981608";"8981608";"2007_aldra";2007;"aldra";38;0;3;2004;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";38;43;41
"4374";"2008_8981608_aldra";"2008_8981608";"8981608";"2008_aldra";2008;"aldra";38;0;4;2004;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";44;52;47
"4375";"2009_8981608_aldra";"2009_8981608";"8981608";"2009_aldra";2009;"aldra";38;0;5;2004;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"yes";47;52;49
"4376";"2005_8981609_hestmannøy";"2005_8981609";"8981609";"2005_hestmannøy";2005;"hestmannøy";27;0;1;2004;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"never";99;166;132
"4377";"2006_8981643_selvær";"2006_8981643";"8981643";"2006_selvær";2006;"selvær";24;1;1;2005;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"never";30;47;47
"4378";"2007_8981643_selvær";"2007_8981643";"8981643";"2007_selvær";2007;"selvær";24;1;2;2005;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";42;60;62
"4379";"2006_8981652_aldra";"2006_8981652";"8981652";"2006_aldra";2006;"aldra";38;0;1;2005;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";34;37;41
"4380";"2007_8981652_aldra";"2007_8981652";"8981652";"2007_aldra";2007;"aldra";38;0;2;2005;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";38;43;41
"4381";"2008_8981652_aldra";"2008_8981652";"8981652";"2008_aldra";2008;"aldra";38;0;3;2005;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";44;52;47
"4382";"2006_8981657_træna";"2006_8981657";"8981657";"2006_træna";2006;"træna";23;1;1;2005;"no";NA;"capt";NA;"m";0;1;1;"yes";"yes";"yes";27;76;44
"4383";"2006_8981676_myken";"2006_8981676";"8981676";"2006_myken";2006;"myken";22;1;1;2005;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"never";14;27;19
"4384";"2007_8981676_myken";"2007_8981676";"8981676";"2007_myken";2007;"myken";22;1;2;2005;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";15;32;19
"4385";"2006_8981701_nesøy";"2006_8981701";"8981701";"2006_nesøy";2006;"nesøy";20;0;1;2005;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"never";13;21;18
"4386";"2005_8981702_nesøy";"2005_8981702";"8981702";"2005_nesøy";2005;"nesøy";20;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";23;28;26
"4387";"2005_8981703_nesøy";"2005_8981703";"8981703";"2005_nesøy";2005;"nesøy";20;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";23;28;26
"4388";"2005_8981704_nesøy";"2005_8981704";"8981704";"2005_nesøy";2005;"nesøy";20;0;1;2004;"no";NA;"capt";NA;"m";0;0;0;"no";"no";"never";23;28;26
"4389";"2006_8981707_hestmannøy";"2006_8981707";"8981707";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";116;133;141
"4390";"2007_8981707_hestmannøy";"2007_8981707";"8981707";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"yes";158;172;178
"4391";"2006_8981708_hestmannøy";"2006_8981708";"8981708";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";116;133;141
"4392";"2007_8981708_hestmannøy";"2007_8981708";"8981708";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";"obs";"capt";NA;"m";0;1;1;"yes";"yes";"yes";158;172;178
"4393";"2005_8981711_nesøy";"2005_8981711";"8981711";"2005_nesøy";2005;"nesøy";20;0;1;2004;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";23;28;26
"4394";"2006_8981711_nesøy";"2006_8981711";"8981711";"2006_nesøy";2006;"nesøy";20;0;2;2004;"no";NA;"capt";NA;"f";0;2;2;"yes";"yes";"yes";13;21;18
"4395";"2005_8981714_aldra";"2005_8981714";"8981714";"2005_aldra";2005;"aldra";38;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";51;61;57
"4396";"2005_8981715_aldra";"2005_8981715";"8981715";"2005_aldra";2005;"aldra";38;0;1;2004;"no";NA;"capt";NA;"m";0;0;0;"no";"no";"never";51;61;57
"4397";"2005_8981720_gjerøy";"2005_8981720";"8981720";"2005_gjerøy";2005;"gjerøy";26;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";42;58;51
"4398";"2005_8981722_indre kvarøy";"2005_8981722";"8981722";"2005_indre kvarøy";2005;"indre kvarøy";28;0;1;2004;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";34;58;45
"4399";"2006_8981722_indre kvarøy";"2006_8981722";"8981722";"2006_indre kvarøy";2006;"indre kvarøy";28;0;2;2004;"gene_new";NA;NA;"gene_new";"m";0;2;2;"yes";"yes";"yes";29;39;41
"4400";"2005_8981723_hestmannøy";"2005_8981723";"8981723";"2005_hestmannøy";2005;"hestmannøy";27;0;1;2004;"no";"obs";"capt";NA;"m";0;2;2;"yes";"yes";"yes";99;166;132
"4401";"2005_8981725_lurøy-onøy";"2005_8981725";"8981725";"2005_lurøy-onøy";2005;"lurøy-onøy";33;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";40;85;47
"4402";"2005_8981733_hestmannøy";"2005_8981733";"8981733";"2005_hestmannøy";2005;"hestmannøy";27;0;1;2004;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";99;166;132
"4403";"2006_8981733_hestmannøy";"2006_8981733";"8981733";"2006_hestmannøy";2006;"hestmannøy";27;0;2;2004;"gene_new";NA;NA;"gene_new";"f";0;1;1;"yes";"yes";"yes";116;133;141
"4404";"2005_8981734_aldra";"2005_8981734";"8981734";"2005_aldra";2005;"aldra";38;0;1;2004;"no";NA;"capt";NA;"f";1;0;2;"no";"no";"never";51;61;57
"4405";"2006_8981734_aldra";"2006_8981734";"8981734";"2006_aldra";2006;"aldra";38;0;2;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";34;37;41
"4406";"2006_8981738_gjerøy";"2006_8981738";"8981738";"2006_gjerøy";2006;"gjerøy";26;0;1;2005;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";49;63;58
"4407";"2006_8981739_gjerøy";"2006_8981739";"8981739";"2006_gjerøy";2006;"gjerøy";26;0;1;2005;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";49;63;58
"4408";"2007_8981739_gjerøy";"2007_8981739";"8981739";"2007_gjerøy";2007;"gjerøy";26;0;2;2005;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";56;108;75
"4409";"2005_8981741_gjerøy";"2005_8981741";"8981741";"2005_gjerøy";2005;"gjerøy";26;0;1;2004;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";42;58;51
"4410";"2005_8981742_sleneset";"2005_8981742";"8981742";"2005_sleneset";2005;"sleneset";35;1;1;2004;"no";NA;"capt";NA;"f";0;1;1;"yes";"yes";"yes";14;37;26
"4411";"2006_8981754_myken";"2006_8981754";"8981754";"2006_myken";2006;"myken";22;1;1;2005;"no";"obs";NA;NA;"f";1;0;2;"no";"yes";"yes";14;27;19
"4412";"2007_8981754_myken";"2007_8981754";"8981754";"2007_myken";2007;"myken";22;1;2;2005;"yes";NA;NA;NA;"f";1;0;2;"yes";"yes";"yes";15;32;19
"4413";"2008_8981754_myken";"2008_8981754";"8981754";"2008_myken";2008;"myken";22;1;3;2005;"no";"obs";NA;NA;"f";0;2;2;"yes";"yes";"yes";10;22;12
"4414";"2006_8981756_hestmannøy";"2006_8981756";"8981756";"2006_hestmannøy";2006;"hestmannøy";27;0;1;2005;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"never";116;133;141
"4415";"2007_8981756_hestmannøy";"2007_8981756";"8981756";"2007_hestmannøy";2007;"hestmannøy";27;0;2;2005;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";158;172;178
"4416";"2006_8981773_gjerøy";"2006_8981773";"8981773";"2006_gjerøy";2006;"gjerøy";26;0;1;2005;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";49;63;58
"4417";"2007_8981773_gjerøy";"2007_8981773";"8981773";"2007_gjerøy";2007;"gjerøy";26;0;2;2005;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";56;108;75
"4418";"2008_8981773_gjerøy";"2008_8981773";"8981773";"2008_gjerøy";2008;"gjerøy";26;0;3;2005;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";92;121;103
"4419";"2009_8981773_gjerøy";"2009_8981773";"8981773";"2009_gjerøy";2009;"gjerøy";26;0;4;2005;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";88;107;98
"4420";"2010_8981773_gjerøy";"2010_8981773";"8981773";"2010_gjerøy";2010;"gjerøy";26;0;5;2005;"no";NA;"capt";NA;"m";0;0;0;"yes";"yes";"yes";98;136;122
"4421";"2006_8981774_gjerøy";"2006_8981774";"8981774";"2006_gjerøy";2006;"gjerøy";26;0;1;2005;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"never";49;63;58
"4422";"2006_8981784_lurøy-onøy";"2006_8981784";"8981784";"2006_lurøy-onøy";2006;"lurøy-onøy";33;0;1;2005;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";21;30;27
"4423";"2006_8981786_indre kvarøy";"2006_8981786";"8981786";"2006_indre kvarøy";2006;"indre kvarøy";28;0;1;2005;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"never";29;39;41
"4424";"2007_8981786_indre kvarøy";"2007_8981786";"8981786";"2007_indre kvarøy";2007;"indre kvarøy";28;0;2;2005;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"never";42;57;56
"4425";"2008_8981786_indre kvarøy";"2008_8981786";"8981786";"2008_indre kvarøy";2008;"indre kvarøy";28;0;3;2005;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";45;68;55
